customer_id,signup_date,age,monthly_visits,avg_session_min,cart_adds,purchase_count,return_rate,discount_usage,days_since_last_visit,device_type,membership,region,preferred_category,contact_channel,customer_segment
CUST-004879,2025-05-09,61.0,3,12.55,3,5,0.043,0.385,15.4,mobile,Silver,Busan,home,email|push,Loyal
CUST-004880,2025-08-14,54.0,11,8.26,10,3,0.217,0.751,15.0,mobile,Basic,Seoul,electronics,email|push,Bargain
CUST-004881,2026-01-20,38.0,12,12.9,10,3,0.35,0.532,8.1,mobile,Gold,Seoul,beauty,sms,Bargain
CUST-004882,2025-05-20,35.0,7,19.88,6,6,0.213,0.358,7.6,mobile,Basic,Gyeonggi,beauty,sms,Loyal
CUST-004883,2024-03-25,43.0,8,37.69,5,4,0.158,0.219,10.4,tablet,Gold,Gyeonggi,electronics,sms,Explorer
CUST-004884,2025-06-10,33.0,14,29.14,5,4,0.274,0.469,21.7,mobile,Basic,Seoul,electronics,push,Explorer
CUST-004885,2022-02-04,59.0,10,21.42,7,4,0.032,0.916,4.8,desktop,Silver,Daejeon,beauty,push|sms,Explorer
CUST-004886,2024-11-07,36.0,10,32.87,9,7,0.188,0.59,5.3,desktop,Silver,Busan,sports,push,Loyal
CUST-004887,2024-05-20,46.0,5,15.39,8,4,0.311,0.167,11.3,mobile,Silver,Seoul,fashion,push,Bargain
CUST-004888,2024-06-26,50.0,11,10.45,8,3,0.268,0.578,5.3,mobile,Basic,Seoul,sports,push|sms,Explorer
CUST-004889,2024-12-30,26.0,7,20.22,8,5,0.014,0.308,15.3,mobile,Silver,Seoul,fashion,sms,Loyal
CUST-004890,2025-07-09,49.0,13,7.17,4,3,0.056,0.318,15.7,mobile,Basic,Seoul,sports,push,Explorer
CUST-004891,2026-03-27,39.0,5,16.06,5,2,0.098,0.167,10.8,desktop,Basic,Seoul,home,sms,Loyal
CUST-004892,2023-05-12,35.0,11,31.08,3,7,0.303,0.612,12.9,mobile,Gold,Daejeon,home,email|push|sms,Loyal
CUST-004893,2026-04-21,37.0,8,31.23,5,4,0.38,0.477,23.9,mobile,Silver,Seoul,home,push|sms,Bargain
CUST-004894,2023-11-12,29.0,8,14.99,6,5,0.055,0.4,10.8,mobile,Gold,Seoul,electronics,email,Bargain
CUST-004895,2024-08-13,36.0,8,21.69,3,0,0.261,0.37,3.7,tablet,Basic,Seoul,electronics,email,Explorer
CUST-004896,2024-05-09,37.0,9,25.7,7,2,0.123,0.396,16.0,desktop,Basic,Gyeonggi,beauty,push|sms,Explorer
CUST-004897,2024-01-14,26.0,12,17.33,8,5,0.359,0.554,2.4,mobile,Silver,Gyeonggi,electronics,email,Bargain
CUST-004898,2023-11-04,57.0,6,68.31,8,7,0.117,0.308,6.5,desktop,Silver,Seoul,fashion,email,Explorer
CUST-004899,2023-04-15,49.0,11,19.08,9,3,0.242,0.322,5.3,mobile,Basic,Daegu,electronics,sms,Bargain
CUST-004900,2026-03-30,54.0,6,13.76,7,7,0.061,0.365,13.7,mobile,Gold,Gyeonggi,fashion,email|push,Loyal
CUST-004901,2024-04-06,49.0,6,6.41,5,2,0.121,0.191,15.3,mobile,Basic,Gyeonggi,fashion,email|push,Bargain
CUST-004902,2023-06-23,38.0,3,47.02,3,2,0.145,0.192,7.7,mobile,Silver,Seoul,beauty,email|push,Explorer
CUST-004903,2024-11-22,47.0,10,12.43,9,2,0.041,0.909,6.6,desktop,Silver,Busan,fashion,push|sms,Bargain
CUST-004904,2025-09-20,42.0,12,19.26,7,6,0.404,0.531,22.2,mobile,Silver,Busan,electronics,email,Bargain
CUST-004905,2025-12-05,45.0,10,14.12,3,8,0.141,0.704,19.9,desktop,Basic,Daegu,electronics,push,Loyal
CUST-004906,2022-02-07,44.0,12,12.79,4,5,0.121,0.19,6.3,mobile,Basic,Seoul,fashion,email,Loyal
CUST-004907,2022-09-29,54.0,10,21.75,11,3,0.203,0.583,16.7,tablet,Basic,Gyeonggi,beauty,push,Bargain
CUST-004908,2024-11-23,42.0,10,24.21,11,4,0.193,0.748,5.8,mobile,Silver,Gyeonggi,fashion,email,Explorer
CUST-004909,2025-12-17,36.0,12,28.07,4,4,0.264,0.653,22.5,tablet,Basic,Gyeonggi,electronics,push,Explorer
CUST-004910,2025-02-23,35.0,3,19.44,8,4,0.237,0.613,15.5,desktop,Silver,Gyeonggi,fashion,push,Bargain
CUST-004911,2025-01-21,42.0,12,8.98,4,4,0.272,0.473,27.3,desktop,Gold,Busan,electronics,email,Explorer
CUST-004912,2022-08-26,22.0,8,16.12,8,6,0.242,0.258,13.1,desktop,Silver,Gyeonggi,fashion,sms,Explorer
CUST-004913,2025-05-28,37.0,8,20.67,5,4,0.184,0.195,16.5,desktop,Basic,Daegu,beauty,email,Loyal
CUST-004914,2023-09-20,45.0,7,27.55,6,3,0.089,0.462,11.2,mobile,Gold,Busan,electronics,email,Bargain
CUST-004915,2026-01-08,22.0,9,9.68,11,4,0.37,0.66,37.0,mobile,Basic,Seoul,fashion,email,Bargain
CUST-004916,2023-03-25,49.0,9,15.64,7,4,0.032,0.324,16.8,mobile,Silver,Busan,fashion,email|sms,Loyal
CUST-004917,2024-10-19,34.0,13,4.83,3,1,0.151,0.271,9.5,tablet,Gold,Daejeon,electronics,email|push|sms,Explorer
CUST-004918,2023-11-16,53.0,15,26.56,5,7,0.107,0.489,17.6,mobile,Basic,Seoul,sports,sms,Explorer
CUST-004919,2025-11-22,54.0,10,9.86,7,3,0.159,0.776,11.2,mobile,Basic,Seoul,home,email,Bargain
CUST-004920,2026-02-06,31.0,5,3.23,10,5,0.09,0.309,11.8,desktop,Silver,Daegu,sports,push,Bargain
CUST-004921,2023-11-10,37.0,10,14.53,5,3,0.197,0.566,8.5,mobile,Silver,Seoul,fashion,push|sms,Explorer
CUST-004922,2025-10-01,44.0,6,16.4,6,3,0.228,0.286,11.4,desktop,Basic,Seoul,sports,email|push,Explorer
CUST-004923,2026-05-04,38.0,8,18.11,4,3,0.261,0.541,17.5,mobile,Basic,Seoul,fashion,push,Bargain
CUST-004924,2024-09-18,,8,7.81,4,4,0.422,0.418,29.0,mobile,Gold,Gyeonggi,sports,email|push,Bargain
CUST-004925,2025-02-13,38.0,12,22.23,4,2,0.189,0.419,2.8,desktop,Basic,Busan,electronics,sms,Explorer
CUST-004926,2024-06-17,27.0,13,15.64,4,8,0.165,0.226,15.4,mobile,Basic,Busan,home,sms,Loyal
CUST-004927,2022-12-07,51.0,9,20.01,7,4,0.057,0.788,14.6,desktop,Silver,Daegu,fashion,push,Bargain
CUST-004928,2025-09-08,56.0,7,20.46,9,5,0.529,0.327,21.7,mobile,Basic,Seoul,beauty,sms,Explorer
CUST-004929,2023-02-01,57.0,14,24.0,14,6,0.441,0.125,11.8,desktop,Gold,Busan,sports,email,Explorer
CUST-004930,2025-03-17,42.0,13,7.31,5,1,0.175,0.211,19.3,mobile,Basic,Gyeonggi,sports,sms,Explorer
CUST-004931,2026-07-28,34.0,6,36.27,4,1,0.492,0.789,14.8,mobile,Silver,Gyeonggi,fashion,sms,Explorer
CUST-004932,2023-03-21,36.0,11,29.07,7,1,0.038,0.42,31.0,mobile,Silver,Gyeonggi,sports,push|sms,Explorer
CUST-004933,2025-01-03,38.0,10,7.44,6,4,0.095,0.446,79.5,mobile,Silver,Seoul,fashion,sms,At_Risk
CUST-004934,2022-07-24,44.0,18,14.22,2,6,0.118,0.484,19.0,mobile,Silver,Busan,sports,push,Loyal
CUST-004935,2024-06-14,25.0,5,9.34,1,2,0.118,0.474,9.3,mobile,Basic,Gyeonggi,home,email|push,Explorer
CUST-004936,2022-08-27,52.0,6,22.53,4,5,0.102,0.358,14.2,desktop,Gold,Gyeonggi,beauty,email|sms,Loyal
CUST-004937,2025-04-15,36.0,8,9.9,2,3,0.182,0.071,6.8,mobile,Basic,Daejeon,beauty,email|push,Explorer
CUST-004938,2026-02-11,23.0,7,56.09,5,0,0.376,0.164,4.4,desktop,Basic,Seoul,electronics,push,Explorer
CUST-004939,2022-11-17,57.0,11,7.5,3,4,0.214,0.143,18.3,mobile,Gold,Daegu,home,email,Loyal
CUST-004940,2025-11-04,39.0,9,16.61,4,5,0.484,0.566,5.5,desktop,Basic,Gyeonggi,home,sms,Bargain
CUST-004941,2022-06-15,24.0,9,14.96,2,6,0.381,0.685,11.7,mobile,Silver,Gyeonggi,sports,email,Explorer
CUST-004942,2026-03-10,32.0,10,23.76,7,1,0.181,0.306,15.0,mobile,Basic,Busan,fashion,sms,Explorer
CUST-004943,2024-03-02,61.0,6,8.66,7,3,0.004,0.454,9.6,mobile,Gold,Busan,electronics,sms,Explorer
CUST-004944,2022-02-23,53.0,11,10.06,8,1,0.294,0.503,10.1,tablet,Gold,Daegu,home,sms,Bargain
CUST-004945,2023-12-16,30.0,13,22.53,6,2,0.113,0.494,40.6,tablet,Silver,Gyeonggi,home,push,Explorer
CUST-004946,2022-12-24,38.0,10,17.37,3,8,0.017,0.273,16.3,mobile,Basic,Seoul,sports,email|push,Loyal
CUST-004947,2022-09-27,32.0,8,16.16,4,4,0.096,0.188,14.4,tablet,Gold,Gyeonggi,fashion,sms,Loyal
CUST-004948,2022-12-04,39.0,5,44.56,8,5,0.186,0.139,8.0,desktop,,Daejeon,home,push,Explorer
CUST-004949,2026-01-07,40.0,6,21.24,3,2,0.075,0.606,14.6,mobile,Basic,Seoul,beauty,push|sms,Bargain
CUST-004950,2025-11-27,37.0,8,16.09,2,2,0.087,0.449,23.6,mobile,Gold,Seoul,beauty,email,Bargain
CUST-004951,2023-02-21,54.0,10,12.22,5,6,0.327,0.407,10.6,mobile,Silver,Seoul,sports,email,Bargain
CUST-004952,2023-11-22,47.0,8,14.45,7,5,0.099,0.321,23.4,mobile,Silver,Gyeonggi,beauty,sms,Explorer
CUST-004953,2026-06-17,31.0,9,18.52,6,4,0.15,0.253,15.5,mobile,Silver,Seoul,fashion,push,Loyal
CUST-004954,2022-09-08,37.0,11,12.83,4,5,0.084,0.309,5.8,mobile,Silver,Gyeonggi,sports,push,Bargain
CUST-004955,2024-02-12,51.0,9,3.24,5,8,0.163,0.248,10.7,desktop,Silver,Gyeonggi,beauty,push,Loyal
CUST-004956,2026-06-04,43.0,5,10.1,7,4,0.242,0.798,30.3,desktop,Basic,Gyeonggi,home,sms,Bargain
CUST-004957,2023-10-08,29.0,10,20.13,2,2,0.344,0.857,20.4,mobile,Silver,Gyeonggi,electronics,push,Bargain
CUST-004958,2026-05-05,31.0,10,24.27,6,3,0.143,0.559,10.0,mobile,Basic,Gyeonggi,beauty,push,Explorer
CUST-004959,2026-03-26,35.0,9,12.36,5,7,0.268,0.493,30.6,desktop,Silver,Gyeonggi,fashion,push,Bargain
CUST-004960,2026-01-30,23.0,10,31.0,6,6,0.018,0.523,17.8,mobile,Basic,Seoul,fashion,push|sms,Loyal
CUST-004961,2025-02-22,42.0,8,6.07,10,3,0.102,0.184,6.6,tablet,Silver,Seoul,sports,email,Bargain
CUST-004962,2022-12-20,44.0,11,37.14,7,2,0.174,0.62,21.1,desktop,Silver,Daejeon,beauty,email,Bargain
CUST-004963,2026-03-11,46.0,6,27.54,8,5,0.122,0.761,36.0,mobile,Basic,Gyeonggi,sports,email,Explorer
CUST-004964,2022-02-07,23.0,10,15.71,7,4,0.137,0.344,1.6,mobile,Gold,Seoul,fashion,sms,Bargain
CUST-004965,2022-10-21,31.0,8,17.5,5,2,0.413,0.585,13.3,desktop,Silver,Gyeonggi,fashion,email|sms,Bargain
CUST-004966,2022-05-24,37.0,3,18.99,8,8,0.236,0.192,19.2,desktop,Gold,Daejeon,home,email|push,Loyal
CUST-004967,2024-06-03,38.0,6,15.74,6,4,0.183,0.471,6.4,desktop,Gold,Gyeonggi,fashion,sms,Loyal
CUST-004968,2025-08-02,51.0,10,10.33,3,3,0.369,0.709,5.6,desktop,Silver,Seoul,electronics,email,Bargain
CUST-004969,2025-07-09,26.0,5,33.74,10,3,0.299,0.551,13.5,tablet,Silver,Seoul,beauty,sms,Explorer
CUST-004970,2024-03-21,26.0,15,8.96,5,4,0.073,0.29,15.1,mobile,Gold,Seoul,electronics,sms,Loyal
CUST-004971,2023-01-16,34.0,9,4.33,7,1,0.227,0.125,11.3,mobile,Gold,Gyeonggi,beauty,email,Loyal
CUST-004972,2025-04-19,22.0,11,27.45,3,3,0.077,0.282,3.6,mobile,Basic,Gyeonggi,beauty,email|push,Explorer
CUST-004973,2025-09-05,42.0,10,22.92,6,4,0.153,0.45,11.6,desktop,Silver,Daegu,fashion,email|sms,Explorer
CUST-004974,2023-11-25,60.0,12,20.6,8,2,0.163,0.445,25.5,desktop,Basic,Seoul,sports,push,Bargain
CUST-004975,2025-06-06,51.0,10,22.57,5,3,0.241,0.528,7.3,desktop,Silver,Gyeonggi,sports,push|sms,Explorer
CUST-004976,2023-06-01,36.0,4,18.23,9,9,0.377,0.272,12.9,desktop,,Busan,beauty,sms,Explorer
CUST-004977,2025-06-28,45.0,9,17.41,6,3,0.053,0.644,11.1,mobile,Basic,Daejeon,electronics,push,Bargain
CUST-004978,2022-04-15,26.0,14,21.81,7,4,0.196,0.419,21.8,mobile,Gold,Seoul,beauty,email|push|sms,Explorer
CUST-004979,2022-05-26,35.0,7,24.19,3,4,0.119,0.261,13.0,mobile,Silver,Daegu,beauty,push,Explorer
CUST-004980,2025-09-29,42.0,9,13.83,2,2,0.149,0.282,4.2,desktop,Silver,Daegu,fashion,email|push|sms,Loyal
CUST-004981,2024-06-30,31.0,9,29.81,2,3,0.217,0.362,31.7,mobile,Basic,Seoul,fashion,sms,Explorer
CUST-004982,2025-06-03,30.0,8,32.99,13,3,0.16,0.09,3.7,mobile,Gold,Seoul,home,push,Bargain
CUST-004983,2025-04-17,,6,4.5,9,5,0.116,0.121,15.8,mobile,Gold,Seoul,home,email,Bargain
CUST-004984,2022-07-13,44.0,14,42.19,6,5,0.163,0.436,8.6,mobile,Basic,Gyeonggi,home,push,Explorer
CUST-004985,2023-05-03,39.0,5,14.24,8,3,0.238,0.396,9.0,desktop,Silver,Gyeonggi,electronics,email|push|sms,Explorer
CUST-004986,2024-04-26,21.0,12,12.36,6,3,0.128,0.456,12.0,desktop,Silver,Busan,beauty,push,Bargain
CUST-004987,2025-05-25,43.0,3,17.52,7,1,0.113,0.8,35.0,mobile,Silver,Seoul,beauty,email,Bargain
CUST-004988,2025-05-22,23.0,6,16.9,9,4,0.107,0.151,11.1,mobile,Basic,Seoul,home,email,Loyal
CUST-004989,2022-07-06,40.0,12,5.96,7,7,0.17,0.183,5.8,desktop,Basic,Gyeonggi,fashion,push|sms,Loyal
CUST-004990,2024-10-10,34.0,5,18.11,4,2,0.107,0.363,7.1,mobile,Gold,Gyeonggi,sports,push,Explorer
CUST-004991,2024-08-09,47.0,7,24.57,6,5,0.312,0.649,14.0,mobile,Silver,Busan,beauty,email,Bargain
CUST-004992,2025-10-10,33.0,15,30.93,5,2,0.058,0.84,22.8,tablet,Basic,Gyeonggi,sports,email,Explorer
CUST-004993,2025-01-22,37.0,3,10.63,10,4,0.217,0.312,16.6,desktop,Basic,Seoul,home,push|sms,Explorer
CUST-004994,2023-07-25,39.0,5,9.32,6,2,0.165,0.257,7.6,mobile,Gold,Gyeonggi,beauty,email,Bargain
CUST-004995,2025-05-25,31.0,12,12.39,6,2,0.105,0.207,37.0,desktop,Gold,Gyeonggi,sports,email,Bargain
CUST-004996,2023-08-05,35.0,9,34.08,11,2,0.087,0.71,13.3,mobile,Gold,Seoul,electronics,email|sms,Explorer
CUST-004997,2026-03-01,29.0,10,20.63,5,6,0.203,0.248,41.3,mobile,Gold,Daejeon,electronics,email,Explorer
CUST-004998,2023-12-20,18.0,13,10.29,3,7,0.157,0.512,41.4,tablet,Silver,Busan,home,sms,Loyal
CUST-004999,2023-07-12,40.0,10,5.26,3,3,0.254,0.21,20.9,mobile,Silver,Seoul,sports,push,Bargain
CUST-005000,2026-05-25,40.0,6,5.07,3,7,0.348,0.176,13.9,desktop,Silver,Busan,beauty,email|push,Loyal
CUST-005001,2024-12-05,34.0,11,6.82,2,2,0.157,0.597,36.0,mobile,Silver,Daegu,sports,email|push,Explorer
CUST-005002,2026-05-16,46.0,8,20.59,8,2,0.25,0.86,11.2,desktop,Silver,Gyeonggi,fashion,email,Bargain
CUST-005003,2023-01-27,58.0,11,9.01,7,3,0.257,0.765,10.8,mobile,Basic,Gyeonggi,fashion,push|sms,Bargain
CUST-005004,2024-04-13,24.0,6,14.78,8,2,0.02,0.722,2.9,mobile,Basic,Daejeon,beauty,email,Bargain
CUST-005005,2025-03-07,49.0,9,24.35,6,2,0.154,0.313,26.0,mobile,Gold,Daegu,beauty,email|push|sms,Explorer
CUST-005006,2022-03-03,47.0,9,11.8,5,7,0.152,0.531,13.3,mobile,Basic,Busan,electronics,sms,Loyal
CUST-005007,2024-07-20,35.0,12,3.81,1,3,0.314,0.267,12.5,mobile,Silver,Seoul,beauty,email|sms,Loyal
CUST-005008,2022-01-09,42.0,13,14.61,12,1,0.02,0.067,15.4,desktop,Gold,Gyeonggi,fashion,push,Bargain
CUST-005009,2024-02-08,41.0,6,18.97,6,3,0.536,0.706,18.5,mobile,Silver,Gyeonggi,fashion,email|sms,Explorer
CUST-005010,2024-01-06,18.0,11,17.49,7,6,0.162,0.591,20.1,mobile,Basic,Busan,fashion,push,Bargain
CUST-005011,2022-10-23,40.0,14,6.07,6,9,0.154,0.23,14.0,mobile,Gold,Daejeon,sports,email|push,Loyal
CUST-005012,2023-07-15,34.0,9,40.44,11,5,0.034,0.572,29.6,mobile,Basic,Gyeonggi,sports,email|sms,Explorer
CUST-005013,2026-04-27,35.0,10,30.99,8,2,0.455,0.296,4.6,mobile,Basic,Gyeonggi,beauty,email,Explorer
CUST-005014,2026-05-19,37.0,13,29.71,7,6,0.055,0.355,8.5,mobile,Silver,Seoul,beauty,email|push,Explorer
CUST-005015,2026-03-13,37.0,15,23.76,8,6,0.199,0.326,6.1,desktop,Silver,Seoul,fashion,push,Explorer
CUST-005016,2022-06-15,36.0,13,4.19,5,6,0.419,0.547,8.4,mobile,Basic,Seoul,fashion,email|push,Bargain
CUST-005017,2026-04-14,34.0,13,28.05,9,3,0.06,0.343,9.9,mobile,Basic,Seoul,home,email,Explorer
CUST-005018,2022-04-12,43.0,4,29.85,7,4,0.376,0.371,21.6,desktop,Silver,Daegu,beauty,email,Bargain
CUST-005019,2025-09-28,53.0,9,6.71,7,3,0.139,0.455,6.7,mobile,Basic,Seoul,fashion,email,Explorer
CUST-005020,2025-12-27,35.0,9,21.71,8,2,0.088,0.736,10.5,mobile,Basic,Busan,beauty,email|sms,Bargain
CUST-005021,2026-04-12,33.0,11,8.27,5,2,0.054,0.417,3.5,mobile,Basic,Seoul,home,email|push|sms,Bargain
CUST-005022,2023-06-10,22.0,11,12.81,5,3,0.075,0.914,7.0,mobile,Gold,Busan,fashion,sms,Loyal
CUST-005023,2026-06-05,22.0,7,13.55,11,2,0.262,0.345,8.6,mobile,Basic,Daejeon,electronics,push,Bargain
CUST-005024,2022-12-18,52.0,10,45.14,11,4,0.387,0.181,8.5,desktop,Silver,Seoul,home,sms,Explorer
CUST-005025,2023-09-23,49.0,7,6.53,7,0,0.108,0.512,5.2,tablet,Gold,Daegu,fashion,email,Explorer
CUST-005026,2024-02-24,33.0,10,20.67,6,3,0.406,0.567,16.6,mobile,Basic,Seoul,electronics,push,Bargain
CUST-005027,2025-09-01,32.0,7,20.48,7,3,0.069,0.633,13.6,mobile,Silver,Gyeonggi,fashion,push,Bargain
CUST-005028,2022-06-27,32.0,9,36.17,11,4,0.275,0.587,6.5,tablet,Silver,Seoul,electronics,email|sms,Explorer
CUST-005029,2023-05-14,34.0,7,32.74,6,2,0.048,0.508,10.7,desktop,Gold,Gyeonggi,home,push,Bargain
CUST-005030,2024-10-06,29.0,11,14.4,6,5,0.097,0.354,2.3,mobile,Basic,Seoul,fashion,sms,Loyal
CUST-005031,2024-11-02,24.0,8,27.62,5,6,0.056,0.645,6.8,mobile,Silver,Gyeonggi,beauty,push,Explorer
CUST-005032,2023-01-03,40.0,9,23.02,3,1,0.115,0.573,21.3,tablet,Basic,Daegu,home,email|push,At_Risk
CUST-005033,2022-06-24,45.0,12,4.62,11,2,0.263,0.467,12.4,desktop,Basic,Seoul,fashion,email,Bargain
CUST-005034,2025-02-19,41.0,10,26.94,6,3,0.352,0.315,34.8,mobile,Basic,Gyeonggi,fashion,email|sms,Bargain
CUST-005035,2023-06-01,53.0,10,27.36,7,4,0.09,0.273,3.6,mobile,Basic,Seoul,home,email,Bargain
CUST-005036,2026-04-20,36.0,9,22.41,2,3,0.221,0.591,2.7,tablet,Basic,Seoul,electronics,email,Explorer
CUST-005037,2024-05-06,53.0,10,45.05,7,4,0.258,0.405,17.9,mobile,Silver,Gyeonggi,fashion,push,Explorer
CUST-005038,2024-06-16,47.0,7,12.01,4,4,0.212,0.694,7.0,mobile,Silver,Gyeonggi,beauty,push,Bargain
CUST-005039,2024-08-28,45.0,11,15.95,5,5,0.118,0.66,11.2,desktop,Basic,Daejeon,fashion,push,Explorer
CUST-005040,2022-07-01,46.0,3,21.66,7,3,0.181,0.475,2.7,desktop,Basic,Seoul,home,email,Bargain
CUST-005041,2022-12-02,37.0,4,32.0,7,1,0.129,0.424,4.9,mobile,Basic,Seoul,beauty,email,Explorer
CUST-005042,2022-05-13,34.0,5,24.03,7,3,0.044,0.31,7.2,desktop,Basic,Busan,home,push,Bargain
CUST-005043,2024-11-13,36.0,11,14.55,5,2,0.412,0.208,8.2,mobile,Basic,Busan,sports,push,Explorer
CUST-005044,2025-04-23,34.0,12,18.67,9,4,0.15,0.572,28.0,desktop,Gold,Seoul,fashion,email|sms,Bargain
CUST-005045,2024-03-03,27.0,7,5.44,4,6,0.154,0.624,9.0,mobile,Basic,Seoul,home,push,Loyal
CUST-005046,2023-12-27,34.0,8,12.79,9,5,0.162,0.218,17.5,mobile,Basic,Seoul,sports,email|push,Explorer
CUST-005047,2022-03-19,29.0,4,14.91,9,2,0.392,0.223,15.5,mobile,Gold,Gyeonggi,electronics,push,Bargain
CUST-005048,2023-10-09,45.0,7,12.15,8,3,0.196,0.333,47.0,mobile,Gold,Daejeon,fashion,email,At_Risk
CUST-005049,2022-06-14,51.0,12,11.11,5,6,0.247,0.269,37.6,mobile,Basic,Gyeonggi,home,email|push,Bargain
CUST-005050,2024-11-02,52.0,13,13.76,2,1,0.197,0.675,6.3,mobile,Basic,Seoul,beauty,sms,Explorer
CUST-005051,2024-07-10,44.0,9,33.4,5,3,0.088,0.788,23.7,desktop,Basic,Gyeonggi,beauty,email,Bargain
CUST-005052,2026-05-22,45.0,11,21.77,3,3,0.114,0.328,17.4,desktop,Basic,Daegu,home,push,Bargain
CUST-005053,2022-01-20,52.0,9,16.65,11,4,0.041,0.131,10.3,tablet,Basic,Gyeonggi,fashion,email|push,Bargain
CUST-005054,2024-10-21,26.0,8,7.9,3,4,0.344,0.448,18.1,mobile,Basic,Gyeonggi,sports,push,Loyal
CUST-005055,2023-08-27,39.0,6,30.13,5,2,0.083,0.228,14.2,mobile,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-005056,2025-06-11,47.0,4,12.97,6,3,0.24,0.647,10.3,desktop,Basic,Seoul,home,push,Bargain
CUST-005057,2025-11-10,46.0,9,17.92,5,4,0.03,0.253,22.3,mobile,Basic,Busan,fashion,push|sms,Explorer
CUST-005058,2025-06-17,32.0,14,18.85,2,4,0.198,0.349,8.5,mobile,Basic,Busan,sports,push,Bargain
CUST-005059,2025-10-13,32.0,10,11.02,5,5,0.098,0.632,7.2,mobile,Silver,Daegu,fashion,sms,Loyal
CUST-005060,2022-06-25,45.0,5,18.42,10,3,0.164,0.23,9.4,mobile,Basic,Busan,fashion,email|sms,Bargain
CUST-005061,2023-08-26,23.0,10,37.17,4,3,0.029,0.362,36.9,desktop,Gold,Gyeonggi,home,email|push,Explorer
CUST-005062,2025-01-19,41.0,11,22.02,3,3,0.05,0.585,5.8,mobile,Silver,Seoul,home,email,Bargain
CUST-005063,2023-06-18,38.0,11,27.11,4,3,0.07,0.791,6.9,mobile,Basic,Seoul,fashion,email,Bargain
CUST-005064,2025-03-23,24.0,10,9.06,8,4,0.031,0.167,15.6,desktop,Silver,Gyeonggi,fashion,email,Bargain
CUST-005065,2024-07-07,36.0,9,29.71,7,4,0.052,0.609,4.4,mobile,Basic,Seoul,home,email|push,Bargain
CUST-005066,2023-11-11,50.0,8,10.96,3,7,0.321,0.234,13.9,tablet,Basic,Daejeon,beauty,sms,Loyal
CUST-005067,2025-10-10,51.0,9,14.44,6,5,0.365,0.227,6.1,tablet,Silver,Seoul,fashion,sms,Explorer
CUST-005068,2025-01-02,28.0,8,10.25,5,3,0.206,0.686,24.4,mobile,Basic,Busan,beauty,email,Bargain
CUST-005069,2024-05-07,37.0,8,19.71,2,3,0.409,0.445,9.4,desktop,Basic,Gyeonggi,electronics,push,Explorer
CUST-005070,2026-05-28,36.0,9,10.5,6,4,0.126,0.787,12.6,mobile,Silver,Busan,sports,push,Explorer
CUST-005071,2023-12-29,19.0,16,27.16,4,3,0.156,0.642,30.6,tablet,Basic,Seoul,electronics,sms,Explorer
CUST-005072,2022-01-23,24.0,6,20.64,4,4,0.115,0.37,11.0,mobile,Silver,Busan,fashion,push,Bargain
CUST-005073,2024-06-26,51.0,9,5.59,6,7,0.082,0.16,10.1,desktop,Silver,Seoul,fashion,email|push,Loyal
CUST-005074,2023-06-18,35.0,12,20.35,5,3,0.159,0.678,5.5,mobile,Gold,Daejeon,electronics,sms,Bargain
CUST-005075,2023-01-20,34.0,5,24.34,5,7,0.205,0.136,11.1,mobile,Silver,Seoul,home,email|push,Explorer
CUST-005076,2023-02-01,42.0,5,17.9,4,4,0.357,0.549,7.9,mobile,Silver,Seoul,beauty,push,Bargain
CUST-005077,2022-01-04,39.0,4,46.33,6,3,0.206,0.546,7.2,mobile,Gold,Daegu,home,email,Explorer
CUST-005078,2026-03-30,39.0,10,7.72,8,6,0.14,0.48,9.1,mobile,Silver,Gyeonggi,fashion,push|sms,Bargain
CUST-005079,2022-12-18,40.0,8,8.39,6,2,0.221,0.275,16.0,mobile,Basic,Busan,electronics,sms,Bargain
CUST-005080,2025-03-27,33.0,13,13.07,6,6,0.078,0.418,14.8,mobile,Basic,Gyeonggi,fashion,email|push,Bargain
CUST-005081,2022-05-02,37.0,15,20.83,8,4,0.123,0.356,13.3,desktop,Basic,Gyeonggi,sports,email|push,Explorer
CUST-005082,2022-06-17,18.0,8,19.05,6,4,0.147,0.876,3.5,mobile,Gold,Busan,fashion,push,Bargain
CUST-005083,2024-11-30,40.0,9,18.84,8,4,0.149,0.269,2.5,mobile,Basic,Gyeonggi,beauty,email|push|sms,Explorer
CUST-005084,2026-07-15,42.0,11,23.34,4,6,0.282,0.519,22.9,mobile,Basic,Seoul,electronics,email,Bargain
CUST-005085,2025-02-17,24.0,9,41.14,9,4,0.144,0.652,17.3,mobile,Silver,Gyeonggi,fashion,email,Explorer
CUST-005086,2024-06-16,37.0,9,11.86,4,3,0.219,0.818,23.9,mobile,Silver,Busan,fashion,email|sms,Bargain
CUST-005087,2024-04-23,18.0,8,17.3,5,6,0.152,0.779,3.4,desktop,Basic,Busan,fashion,sms,Bargain
CUST-005088,2024-04-28,40.0,15,24.67,6,1,0.115,0.344,1.8,desktop,Silver,Gyeonggi,electronics,email|push,Explorer
CUST-005089,2026-01-13,23.0,11,17.24,4,2,0.299,0.421,6.7,mobile,Basic,Gyeonggi,home,push|sms,Explorer
CUST-005090,2024-05-24,24.0,6,30.13,4,4,0.192,0.201,8.4,desktop,Basic,Seoul,beauty,email,Loyal
